"Country","Year","Sugar Consumption","Body Mass Index","GDP Per Capita","Calories Per Day","Region","Digraph","GDP.sqrt"
"Belgium","1988",115.07,25.37574,17675.3460472684,3552.68,"Europe & Central Asia","BE",132.948659441411
"Belgium","1989",115.07,25.42939,18222.2210694841,3530.18,"Europe & Central Asia","BE",134.989707272385
"Belgium","1990",120.55,25.49029,18737.958782184,3543.5,"Europe & Central Asia","BE",136.886664004146
"Belgium","1991",120.55,25.55918,19010.6657400862,3573.78,"Europe & Central Asia","BE",137.879170798515
"Belgium","1992",123.29,25.64048,19223.5026381756,3658.19,"Europe & Central Asia","BE",138.648846508637
"Belgium","1993",120.55,25.7062,18964.3699203544,3602.23,"Europe & Central Asia","BE",137.711182989452
"Belgium","1994",123.29,25.77927,19516.1038832676,3596.45,"Europe & Central Asia","BE",139.700049689567
"Belgium","1995",123.29,25.84461,19939.7107183055,3577.18,"Europe & Central Asia","BE",141.208040558268
"Belgium","1996",131.51,25.91482,20184.3295006939,3601.95,"Europe & Central Asia","BE",142.071564715442
"Belgium","1997",131.51,25.98577,20887.6142001073,3666.24,"Europe & Central Asia","BE",144.525479414902
"Belgium","1998",139.73,26.05275,21245.0910090119,3652.81,"Europe & Central Asia","BE",145.756958698417
"Belgium","1999",139.73,26.1224,21946.7456835207,3666.7,"Europe & Central Asia","BE",148.14434070703
"Belgium","2000",161.64,26.18388,22697.0123033035,3715.57,"Europe & Central Asia","BE",150.6552763872
"Belgium","2001",156.16,26.24196,22801.7767170809,3720.26,"Europe & Central Asia","BE",151.002571888961
"Belgium","2002",147.95,26.30602,23008.4499372729,3728.34,"Europe & Central Asia","BE",151.685364940962
"Belgium","2003",150.69,26.37453,23097.2126174062,3721.51,"Europe & Central Asia","BE",151.977671443558
"Belize","1980",139.73,24.54345,1979.79967601664,2652.01,"America","BZ",44.4949398922691
"Belize","1981",145.21,24.63418,1953.27104765279,2682.19,"America","BZ",44.195826133842
"Belize","1982",123.29,24.71853,1897.66205066384,2635.48,"America","BZ",43.5621630622705
"Belize","1983",117.81,24.76496,1820.56842992629,2496.42,"America","BZ",42.6681195967937
"Belize","1984",126.03,24.81656,1798.95854449253,2497.99,"America","BZ",42.4141314244737
"Belize","1985",109.59,24.85631,1772.01230314584,2478.47,"America","BZ",42.0952764944695
"Belize","1986",104.11,24.90216,1807.39430717639,2475.59,"America","BZ",42.5134603058418
"Belize","1987",112.33,24.95997,1955.03638162518,2527.67,"America","BZ",44.2157933506251
"Belize","1988",112.33,25.01621,2080.99663569409,2504.06,"America","BZ",45.6179420370329
"Belize","1989",131.51,25.08335,2309.73963649978,2427.69,"America","BZ",48.0597506911946
"Belize","1990",131.51,25.16254,2476.81752997629,2460.38,"America","BZ",49.767635366534
"Belize","1991",128.77,25.23639,2666.27383919659,2459.44,"America","BZ",51.6359742737231
"Belize","1992",128.77,25.34573,2912.12531283328,2618.01,"America","BZ",53.9641113410874
"Belize","1993",142.47,25.45261,3004.32413228392,2561.12,"America","BZ",54.8117152831757
"Belize","1994",161.64,25.54387,2923.5031505494,2499.59,"America","BZ",54.0694289830159
"Belize","1995",161.64,25.64134,2867.58216085081,2533.33,"America","BZ",53.5498100916409
"Belize","1996",161.64,25.72576,2836.4932371026,2472.48,"America","BZ",53.2587385984929
"Belize","1997",161.64,25.80637,2834.89380034803,2488.44,"America","BZ",53.2437207598044
"Belize","1998",158.9,25.88939,2836.13231956264,2498.18,"America","BZ",53.2553501496576
"Belize","1999",156.16,25.97705,3026.77708599642,2499.34,"America","BZ",55.0161529552587
"Belize","2000",147.95,26.08213,3329.66373098479,2547.82,"America","BZ",57.7032384791771
"Belize","2001",134.25,26.19233,3392.85383612092,2617.24,"America","BZ",58.2482088662039
"Belize","2002",134.25,26.30847,3459.62444961202,2651.12,"America","BZ",58.818572318716
"Belize","2003",136.99,26.4392,3664.65161174722,2685.65,"America","BZ",60.5363660269364
"Benin","1980",0,20.80754,300.299898694564,1958.12,"Sub-Saharan Africa","BJ",17.3291632427698
"Benin","1981",0,20.83999,321.458627975556,1912.53,"Sub-Saharan Africa","BJ",17.9292673574677
"Benin","1982",0,20.88208,319.792039689141,1938.69,"Sub-Saharan Africa","BJ",17.8827302079168
"Benin","1983",0,20.90821,297.564223966399,1817.2,"Sub-Saharan Africa","BJ",17.2500499699682
"Benin","1984",2.74,20.96054,312.410026748893,2057.28,"Sub-Saharan Africa","BJ",17.6751245186248
"Benin","1985",5.48,21.00726,326.807708977016,2044.37,"Sub-Saharan Africa","BJ",18.0778236792213
"Benin","1986",5.48,21.05137,324.929070432616,2066.03,"Sub-Saharan Africa","BJ",18.0257890377264
"Benin","1987",5.48,21.07871,311.49283189311,1896.63,"Sub-Saharan Africa","BJ",17.6491595237028
"Benin","1988",5.48,21.12584,313.300923090845,2006.58,"Sub-Saharan Africa","BJ",17.7003085591988
"Benin","1989",8.22,21.16916,295.613746847616,2199.99,"Sub-Saharan Africa","BJ",17.1934216154789
"Benin","1990",8.22,21.20891,295.783285124779,2213.62,"Sub-Saharan Africa","BJ",17.1983512327426
"Benin","1991",13.7,21.25774,299.648180848756,2299.86,"Sub-Saharan Africa","BJ",17.3103489522527
"Benin","1992",10.96,21.30311,301.032379291673,2234.65,"Sub-Saharan Africa","BJ",17.350284703476
"Benin","1993",16.44,21.35252,300.893135775586,2254.02,"Sub-Saharan Africa","BJ",17.3462715237479
"Benin","1994",24.66,21.40226,303.568931873157,2271.98,"Sub-Saharan Africa","BJ",17.4232296625269
"Benin","1995",21.92,21.45576,307.54822478691,2298.82,"Sub-Saharan Africa","BJ",17.5370529105352
"Benin","1996",16.44,21.5205,315.083629183552,2344.51,"Sub-Saharan Africa","BJ",17.7505951782906
"Benin","1997",13.7,21.58523,325.177500797327,2321.78,"Sub-Saharan Africa","BJ",18.0326786916788
"Benin","1998",13.7,21.64874,330.740346536203,2329.15,"Sub-Saharan Africa","BJ",18.1862680761118
"Benin","1999",19.18,21.71747,336.71468066049,2335.02,"Sub-Saharan Africa","BJ",18.349786937741
"Benin","2000",13.7,21.7971,345.9503551827,2418.52,"Sub-Saharan Africa","BJ",18.5997407289107
"Benin","2001",13.7,21.87272,352.248461688355,2382.51,"Sub-Saharan Africa","BJ",18.7682833974862
"Benin","2002",16.44,21.95309,356.605231429915,2427.33,"Sub-Saharan Africa","BJ",18.8839940539578
"Benin","2003",16.44,22.0276,358.774753006708,2472.89,"Sub-Saharan Africa","BJ",18.9413503480271
"Bermuda","1980",82.19,25.07881,43514.9407231717,2906.12,"America","BM",208.602350713437
"Bermuda","1981",93.15,25.19625,44223.4297790636,2965.85,"America","BM",210.293675080977
"Bermuda","1982",87.67,25.31163,41580.301686375,2974.31,"America","BM",203.912485361674
"Bermuda","1983",84.93,25.4399,42108.2606800313,3048.1,"America","BM",205.202974344992
"Bermuda","1984",84.93,25.56404,42006.5745633756,3070.14,"America","BM",204.95505498371
"Bermuda","1985",90.41,25.69903,40870.9438610494,3105.33,"America","BM",202.165634718291
"Bermuda","1986",84.93,25.82431,42906.1109543062,3070.97,"America","BM",207.137903229482
"Bermuda","1987",84.93,25.94406,43821.9485735082,3042.93,"America","BM",209.336925967466
"Bermuda","1988",73.97,26.06962,44900.325348952,2888.17,"America","BM",211.896968711098
"Bermuda","1989",76.71,26.19307,44418.5783617401,2912.17,"America","BM",210.757154947917
"Bermuda","1990",79.45,26.30429,43766.2130008261,2790.65,"America","BM",209.203759528423
"Bermuda","1991",79.45,26.40672,41873.2870088549,2783.4,"America","BM",204.629633750478
"Bermuda","1992",73.97,26.53011,41848.273097858,3033.88,"America","BM",204.568504657628
"Bermuda","1993",76.71,26.65258,43107.3066180366,2992.96,"America","BM",207.622991544859
"Bermuda","1994",109.59,26.75763,43153.5531092761,2826,"America","BM",207.734333005587
"Bermuda","1995",117.81,26.88993,44759.8707808009,2941.06,"America","BM",211.565287277476
"Bermuda","1996",120.55,27.01108,45849.5300769582,2859.38,"America","BM",214.125033746543
"Bermuda","1997",126.03,27.12503,47881.1309024038,2781.67,"America","BM",218.817574482499
"Bermuda","1998",128.77,27.24352,49668.2554995208,2766.67,"America","BM",222.863759951054
"Bermuda","1999",139.73,27.34456,51348.3581054483,2638.5,"America","BM",226.601761037836
"Bermuda","2000",131.51,27.45476,56042.1739130435,2655.3,"America","BM",236.732283208361
"Bermuda","2001",106.85,27.55826,59314.2277795984,2602.35,"America","BM",243.545124729686
"Bermuda","2002",101.37,27.66492,58134.3362430439,2587.59,"America","BM",241.110630713463
"Bermuda","2003",104.11,27.76999,59963.4253446938,2481.5,"America","BM",244.874305194918
"Bolivia","1980",87.67,23.00319,1071.00132380767,2098.76,"America","BO",32.7261565694426
"Bolivia","1981",82.19,23.04351,1050.71616537662,2078.49,"America","BO",32.414752280044
"Bolivia","1982",90.41,23.07385,987.982505533997,2014.99,"America","BO",31.4321890032177
"Bolivia","1983",82.19,23.08641,928.227792377535,1930.35,"America","BO",30.4668310196111
"Bolivia","1984",79.45,23.1075,906.945771768341,2015.47,"America","BO",30.1155403698546
"Bolivia","1985",71.23,23.13397,872.809910396938,2118.1,"America","BO",29.5433564511031
"Bolivia","1986",76.71,23.16541,832.053422049999,1997.36,"America","BO",28.8453362270229
"Bolivia","1987",76.71,23.20657,834.020457808253,2022.62,"America","BO",28.8794123521974
"Bolivia","1988",76.71,23.25603,839.410683971517,1990.08,"America","BO",28.9725850412337
"Bolivia","1989",76.71,23.30494,851.822626910066,2060.84,"America","BO",29.1860005295358
"Bolivia","1990",82.19,23.35095,871.226077305615,1974.45,"America","BO",29.5165390468736
"Bolivia","1991",73.97,23.39988,896.197064622188,2057.15,"America","BO",29.9365506466959
"Bolivia","1992",79.45,23.45185,890.010418560873,2060.31,"America","BO",29.8330423953185
"Bolivia","1993",79.45,23.50266,906.681967994848,2045.58,"America","BO",30.1111601901164
"Bolivia","1994",79.45,23.5581,927.428366442554,1997.79,"America","BO",30.4537085827417
"Bolivia","1995",79.45,23.61766,949.154702596554,2141.6,"America","BO",30.8083544285727
"Bolivia","1996",76.71,23.68542,968.931037906754,2081.01,"America","BO",31.1276571220314
"Bolivia","1997",76.71,23.7552,995.210834924114,2091.28,"America","BO",31.5469623723761
"Bolivia","1998",76.71,23.81981,1023.37749597768,2023.64,"America","BO",31.9902718959636
"Bolivia","1999",76.71,23.88573,1006.58648476971,2094.96,"America","BO",31.7267471507829
"Bolivia","2000",76.71,23.95185,1010.90736737674,2147.48,"America","BO",31.7947694971475
"Bolivia","2001",79.45,24.01547,1007.37930972779,2153.9,"America","BO",31.7392392745603
"Bolivia","2002",76.71,24.08033,1012.12621198181,2173.19,"America","BO",31.8139310991554
"Bolivia","2003",76.71,24.14039,1019.61027084745,2176.81,"America","BO",31.931336815853
"Bosnia and Herzegovina","1994",13.7,25.09667,387.869864919986,2724.51,"Europe & Central Asia","BA",19.6944120227029
"Bosnia and Herzegovina","1995",13.7,25.07033,486.817620556677,2737.26,"Europe & Central Asia","BA",22.0639439030441
"Bosnia and Herzegovina","1996",27.4,25.12328,927.232845784926,2851.18,"Europe & Central Asia","BA",30.4504982846739
"Bosnia and Herzegovina","1997",32.88,25.22345,1223.91028394016,3036.94,"Europe & Central Asia","BA",34.9844291641319
"Bosnia and Herzegovina","1998",38.36,25.33549,1368.22385316517,2920.62,"Europe & Central Asia","BA",36.9895100422427
"Bosnia and Herzegovina","1999",41.1,25.44956,1449.1274352864,2751.81,"Europe & Central Asia","BA",38.0674064691358
"Bosnia and Herzegovina","2000",49.32,25.57757,1490.64283435152,2706.88,"Europe & Central Asia","BA",38.6088439913904
"Bosnia and Herzegovina","2001",68.49,25.71444,1533.53264806322,2872.94,"Europe & Central Asia","BA",39.1603453516848
"Bosnia and Herzegovina","2002",68.49,25.8431,1603.04355403433,2863.94,"Europe & Central Asia","BA",40.0380263503876
"Bosnia and Herzegovina","2003",73.97,25.97224,1664.15333214072,2944.19,"Europe & Central Asia","BA",40.7940354971253
"Botswana","1980",54.8,19.54182,1153.96808297436,1995.75,"Sub-Saharan Africa","BW",33.9701057250984
"Botswana","1981",60.27,19.5797,1213.88156019689,2014.29,"Sub-Saharan Africa","BW",34.8408030934548
"Botswana","1982",63.01,19.62362,1314.69359764939,2045.69,"Sub-Saharan Africa","BW",36.2587037502637
"Botswana","1983",63.01,19.66629,1437.67743237713,2140.93,"Sub-Saharan Africa","BW",37.9167170569543
"Botswana","1984",63.01,19.7227,1509.20751985319,2229.14,"Sub-Saharan Africa","BW",38.848520175847
"Botswana","1985",60.27,19.77501,1564.30799660592,2180.31,"Sub-Saharan Africa","BW",39.551333689345
"Botswana","1986",63.01,19.82815,1638.1613907543,2217.47,"Sub-Saharan Africa","BW",40.4742064870245
"Botswana","1987",65.75,19.89551,1775.48570588414,2232.24,"Sub-Saharan Africa","BW",42.136512739952
"Botswana","1988",68.49,19.98147,2055.76376552903,2252.23,"Sub-Saharan Africa","BW",45.3405311562296
"Botswana","1989",65.75,20.07896,2254.25120901421,2162.35,"Sub-Saharan Africa","BW",47.478955433057
"Botswana","1990",65.75,20.18715,2335.83437018414,2265.97,"Sub-Saharan Africa","BW",48.3304704113682
"Botswana","1991",76.71,20.30422,2437.4148314162,2275.63,"Sub-Saharan Africa","BW",49.3701816020176
"Botswana","1992",79.45,20.41434,2437.70190917364,2252.27,"Sub-Saharan Africa","BW",49.3730889166724
"Botswana","1993",68.49,20.50823,2416.58946322968,2116.23,"Sub-Saharan Africa","BW",49.1588187737427
"Botswana","1994",65.75,20.58939,2438.87482396325,2233.05,"Sub-Saharan Africa","BW",49.3849655660835
"Botswana","1995",63.01,20.66838,2483.29333439455,2229.99,"Sub-Saharan Africa","BW",49.8326532947479
"Botswana","1996",60.27,20.74696,2559.71767247509,2241.8,"Sub-Saharan Africa","BW",50.593652491939
"Botswana","1997",65.75,20.82805,2757.47826782433,2191.42,"Sub-Saharan Africa","BW",52.5116964858719
"Botswana","1998",65.75,20.90699,2986.00910817438,2146.94,"Sub-Saharan Africa","BW",54.6443877097583
"Botswana","1999",65.75,20.99408,3078.10168074483,2155.16,"Sub-Saharan Africa","BW",55.4806423966489
"Botswana","2000",65.75,21.09464,3204.1154830988,2153.96,"Sub-Saharan Africa","BW",56.6049068818137
"Botswana","2001",65.75,21.1985,3268.35880900043,2194.96,"Sub-Saharan Africa","BW",57.1695619101671
"Botswana","2002",65.75,21.31605,3516.20791849001,2181.02,"Sub-Saharan Africa","BW",59.2976215247291
"Botswana","2003",68.49,21.43809,3691.88279894916,2192.04,"Sub-Saharan Africa","BW",60.7608656863047
"Brazil","1980",145.21,22.63867,3536.04587029735,2702.14,"America","BR",59.4646606842867
"Brazil","1981",131.51,22.72772,3302.63935732572,2621.04,"America","BR",57.4685945306279
"Brazil","1982",134.25,22.81802,3245.57315217104,2647.31,"America","BR",56.9699320007584
"Brazil","1983",128.77,22.89804,3064.15363315815,2615.69,"America","BR",55.3547977429071
"Brazil","1984",131.51,22.9789,3154.96563223111,2600.72,"America","BR",56.1690807493866
"Brazil","1985",126.03,23.07389,3333.999634565,2631.81,"America","BR",57.7407969685646
"Brazil","1986",134.25,23.17442,3527.76124248404,2687.11,"America","BR",59.3949597397291
"Brazil","1987",131.51,23.27956,3584.07401646004,2717.72,"America","BR",59.8671363642862
"Brazil","1988",128.77,23.38452,3513.99948673324,2707.4,"America","BR",59.2789970118696
"Brazil","1989",131.51,23.49948,3564.63618903573,2751.88,"America","BR",59.7045742722928
"Brazil","1990",131.51,23.60242,3352.9654033836,2722.61,"America","BR",57.9047960309299
"Brazil","1991",128.77,23.71304,3347.81147323432,2780.23,"America","BR",57.8602754334467
"Brazil","1992",136.99,23.82606,3279.68639609452,2773.91,"America","BR",57.2685463068037
"Brazil","1993",136.99,23.92823,3380.12839193747,2777.62,"America","BR",58.1388716087393
"Brazil","1994",142.47,24.03524,3506.54410677038,2821.95,"America","BR",59.2160797990747
"Brazil","1995",145.21,24.14789,3606.00591723695,2816.23,"America","BR",60.0500284532568
"Brazil","1996",153.43,24.25992,3627.62699572536,2846.22,"America","BR",60.2297849549985
"Brazil","1997",156.16,24.37651,3693.27582014833,2859.41,"America","BR",60.7723277499581
"Brazil","1998",156.16,24.4885,3639.18167336054,2858.36,"America","BR",60.3256303188002
"Brazil","1999",153.43,24.60608,3594.86981952463,2870.8,"America","BR",59.9572332544175
"Brazil","2000",153.43,24.73196,3696.14677192256,2884.84,"America","BR",60.7959437127393
"Brazil","2001",156.16,24.84949,3692.84017671474,2896.13,"America","BR",60.7687434189217
"Brazil","2002",150.69,24.97064,3739.91938942857,2930.63,"America","BR",61.1548803402359
"Brazil","2003",153.43,25.09147,3733.99241930709,3069.07,"America","BR",61.1064024412098
"Brunei","1980",120.55,23.23982,30504.461583488,2535.52,"East Asia & Pacific","BN",174.655264975002
"Brunei","1981",95.89,23.27246,23693.6750763086,2428.03,"East Asia & Pacific","BN",153.9274994155
"Brunei","1982",112.33,23.30495,23908.3727611002,2494.27,"East Asia & Pacific","BN",154.62332541082
"Brunei","1983",142.47,23.3387,23352.9694909374,2611.56,"East Asia & Pacific","BN",152.816784061625
"Brunei","1984",131.51,23.37014,22844.5238240776,2708.54,"East Asia & Pacific","BN",151.144049912915
"Brunei","1985",131.51,23.39392,21882.6316908951,2881.52,"East Asia & Pacific","BN",147.927792151763
"Brunei","1986",101.37,23.40646,20698.9604703136,2709.44,"East Asia & Pacific","BN",143.871333038634
"Brunei","1987",112.33,23.41929,20530.5036523866,2640.12,"East Asia & Pacific","BN",143.284694410766
"Brunei","1988",109.59,23.44076,20180.5187006832,2991.27,"East Asia & Pacific","BN",142.058152531571
"Brunei","1989",104.11,23.4571,19409.3314173278,2832.1,"East Asia & Pacific","BN",139.317376580697
"Brunei","1990",93.15,23.48593,19075.0174848233,2705.15,"East Asia & Pacific","BN",138.112336468627
"Brunei","1991",106.85,23.50616,19126.478880879,2667.01,"East Asia & Pacific","BN",138.298513661134
